frame,landmark,x,y,z,visibility
0,0,0.02873866632580757,1.4296311140060425,-0.13221095502376556,1.0
0,1,0.02498546615242958,1.4418264627456665,-0.12052131444215775,1.0
0,2,0.0301999282091856,1.4589259624481201,-0.11243371665477753,1.0
0,3,0.03674392029643059,1.4488270282745361,-0.1114996001124382,1.0
0,4,0.012830064631998539,1.4580508470535278,-0.13551625609397888,1.0
0,5,0.010000951588153839,1.458522081375122,-0.1595633625984192,1.0
0,6,0.022961240261793137,1.455718994140625,-0.14271636307239532,1.0
0,7,0.040796153247356415,1.4441828727722168,0.007928797975182533,1.0
0,8,-0.08214692771434784,1.4017982482910156,-0.05450822040438652,1.0
0,9,0.048958562314510345,1.4204566478729248,-0.08294182270765305,1.0
0,10,0.012245472520589828,1.384090542793274,-0.13225942850112915,1.0
0,11,0.10947868227958679,1.2967623472213745,0.17586684226989746,1.0
0,12,-0.11171679198741913,1.3554556369781494,0.05971604958176613,1.0
0,13,0.19623064994812012,1.121789813041687,0.2235809564590454,1.0
0,14,-0.14483235776424408,1.0487309694290161,0.035702966153621674,1.0
0,15,0.27878338098526,0.9497798681259155,0.18217793107032776,1.0
0,16,-0.17839859426021576,0.8347861170768738,-0.024028386920690536,1.0
0,17,0.2808923125267029,0.9293426275253296,0.17734941840171814,1.0
0,18,-0.16074028611183167,0.8046354055404663,-0.0694284737110138,1.0
0,19,0.26108720898628235,0.9191104173660278,0.15972678363323212,1.0
0,20,-0.13410960137844086,0.8231541514396667,-0.0816817358136177,1.0
0,21,0.27877968549728394,0.9333810806274414,0.16510562598705292,1.0
0,22,-0.1622725874185562,0.8361817598342896,-0.04696774110198021,1.0
0,23,0.06018762290477753,0.8252050876617432,0.08001803606748581,1.0
0,24,-0.05701008066534996,0.849856436252594,-0.07064057141542435,1.0
0,25,-0.000981767661869526,0.3916616439819336,0.04794679582118988,1.0
0,26,0.06625187397003174,0.5330506563186646,-0.18207500874996185,1.0
0,27,-0.09284687042236328,0.045703720301389694,0.13598018884658813,1.0
0,28,0.11073412001132965,0.13758277893066406,-0.14502309262752533,1.0
0,29,-0.1223006471991539,0.01174295973032713,0.14126746356487274,1.0
0,30,0.11478930711746216,0.11089156568050385,-0.18527092039585114,1.0
0,31,-0.053242918103933334,0.0,0.09918849170207977,1.0
0,32,0.19339247047901154,0.10447333008050919,-0.2723012864589691,1.0
1,0,0.027386106550693512,1.4298449754714966,-0.15686632692813873,1.0
