frame,landmark,x,y,z,visibility
4,20,-0.16596787,0.71064746,-0.1539372,1.0
4,21,0.29804382,0.75524807,0.12057408,1.0
4,22,-0.18490194,0.7309675,-0.103218816,1.0
4,23,0.07777066,0.7474526,0.077068225,1.0
4,24,-0.075086474,0.77543867,-0.07753226,1.0
4,25,0.17477608,0.37343425,-0.036851514,1.0
4,26,0.047456767,0.47722405,-0.17695236,1.0
4,27,-0.0019755466,0.11160963,0.17980494,1.0
4,28,0.079161644,0.060313035,-0.10884772,1.0
4,29,-0.036643777,0.08614504,0.20260891,1.0
4,30,0.0790784,0.020281075,-0.13648894,1.0
4,31,-6.376114e-05,0.03831758,0.17257442,1.0
4,32,0.16819178,0.009882932,-0.24055234,1.0
5,0,0.0016793283,1.3465072,-0.27708107,1.0
5,1,0.016723193,1.3748003,-0.2725636,1.0
5,2,0.017070763,1.3709434,-0.26335594,1.0
5,3,0.01545494,1.3743424,-0.25785184,1.0
5,4,-0.0053876974,1.3853182,-0.2887915,1.0
5,5,0.0012896731,1.3689363,-0.29631478,1.0
5,6,0.0048899744,1.3693409,-0.27616316,1.0
5,7,0.049492836,1.3732303,-0.1398876,1.0
5,8,-0.08134995,1.3232081,-0.17811666,1.0
5,9,0.03654323,1.3412809,-0.22679903,1.0
5,10,0.013799677,1.3043157,-0.2553692,1.0
5,11,0.13041084,1.2040201,0.017758166,1.0
5,12,-0.14336948,1.2639068,-0.025314335,1.0
5,13,0.18887565,0.99742645,0.088520244,1.0
5,14,-0.1758473,0.96292436,-0.02647223,1.0
5,15,0.28518292,0.76728785,0.103262685,1.0
5,16,-0.21153787,0.717143,-0.07595371,1.0
5,17,0.30930346,0.72712326,0.10783836,1.0
5,18,-0.19344658,0.67950773,-0.117243074,1.0
5,19,0.29403144,0.7152817,0.07930563,1.0
5,20,-0.17530383,0.6995782,-0.14429434,1.0
5,21,0.2917589,0.7337239,0.09558748,1.0
5,22,-0.19675818,0.71534157,-0.09925629,1.0
5,23,0.08905654,0.74055916,0.07027222,1.0
5,24,-0.08586751,0.7599234,-0.07318702,1.0
5,25,0.24278803,0.4391279,-0.16115747,1.0
5,26,0.029903129,0.4741794,-0.22005375,1.0
5,27,0.08539402,0.12711495,-0.0005889423,1.0
5,28,0.060605273,0.055727728,-0.114266545,1.0
5,29,0.05586396,0.09501505,0.025479615,1.0
5,30,0.06265584,0.018801702,-0.13721976,1.0
5,31,0.09679821,0.055958197,-0.028232295,1.0
5,32,0.13228512,0.0035010104,-0.23550288,1.0
6,0,-0.0065051196,1.339218,-0.28944474,1.0
6,1,0.0068259016,1.3660764,-0.28895107,1.0
6,2,0.008077931,1.3610269,-0.27833873,1.0
6,3,0.0062087867,1.3675851,-0.2708984,1.0
6,4,-0.016257456,1.3789047,-0.30428824,1.0
6,5,-0.010054348,1.3592063,-0.3115483,1.0
6,6,-0.004755582,1.3620139,-0.2902695,1.0
6,7,0.041799292,1.3646234,-0.1532148,1.0
6,8,-0.088404216,1.3107876,-0.18906887,1.0
6,9,0.028955642,1.3317817,-0.2399758,1.0
6,10,0.0061705974,1.2950445,-0.26886445,1.0
6,11,0.12623921,1.1955465,0.0045855776,1.0
6,12,-0.1487926,1.2510152,-0.03681273,1.0
6,13,0.18373151,0.98615295,0.080408335,1.0
6,14,-0.1820239,0.9564654,-0.031523343,1.0
6,15,0.27854526,0.74799806,0.100772984,1.0
6,16,-0.21586516,0.70737225,-0.078409046,1.0
6,17,0.3023619,0.7052105,0.106513076,1.0
6,18,-0.19839914,0.66981745,-0.1192604,1.0
6,19,0.28605527,0.6896971,0.07917817,1.0
6,20,-0.18091103,0.6896427,-0.14524709,1.0
6,21,0.28186983,0.7118478,0.09347048,1.0
6,22,-0.2031252,0.70504284,-0.10252008,1.0
6,23,0.091119125,0.7327663,0.0729174,1.0
6,24,-0.08820454,0.7528052,-0.0776445,1.0
6,25,0.2318752,0.43726745,-0.1378373,1.0
6,26,0.01793826,0.4829432,-0.25365165,1.0
6,27,0.07714872,0.12473605,-0.004746777,1.0
6,28,0.045543037,0.05645202,-0.19252808,1.0
6,29,0.04861514,0.09026872,0.020344097,1.0
6,30,0.047008038,0.018427031,-0.21896368,1.0
6,31,0.09369918,0.056793235,-0.040618543,1.0
6,32,0.121391505,0.0070118727,-0.3276696,1.0
7,0,-0.0034575695,1.3606882,-0.2617326,1.0
7,1,0.008953445,1.3855026,-0.2595713,1.0
7,2,0.00996804,1.3784003,-0.25289908,1.0
7,3,0.007873007,1.3880596,-0.23997311,1.0
7,4,-0.013600573,1.4006288,-0.27937683,1.0
7,5,-0.008215552,1.3770435,-0.2852939,1.0
7,6,-0.0011692462,1.3812172,-0.2644924,1.0
7,7,0.045755647,1.3846016,-0.122858495,1.0
7,8,-0.08506649,1.3353982,-0.16309126,1.0
7,9,0.036132026,1.3526614,-0.21210358,1.0
7,10,0.008894789,1.3136436,-0.24134819,1.0
7,11,0.12746057,1.2133837,0.029845284,1.0
7,12,-0.15114808,1.2695543,-0.023535669,1.0
7,13,0.17539132,1.0003023,0.10476218,1.0
7,14,-0.18283881,0.97567195,-0.023818266,1.0
7,15,0.25580245,0.7645599,0.13131544,1.0
7,16,-0.219054,0.72761387,-0.07196195,1.0
7,17,0.2816919,0.7170029,0.14263172,1.0
7,18,-0.205128,0.6913329,-0.10916113,1.0
7,19,0.26488718,0.7005599,0.11525261,1.0
7,20,-0.18122062,0.7057219,-0.13171034,1.0
7,21,0.25883767,0.72846913,0.12773585,1.0
7,22,-0.20873584,0.72085685,-0.095069565,1.0
7,23,0.09360589,0.74547786,0.06868837,1.0
7,24,-0.0910447,0.7662131,-0.07474332,1.0
7,25,0.2316422,0.5163221,-0.24714956,1.0
7,26,0.020675946,0.47650653,-0.22200935,1.0
7,27,0.06841343,0.19276696,-0.16080113,1.0
7,28,0.05367501,0.054156348,-0.14189003,1.0
7,29,0.039071057,0.16033472,-0.13215801,1.0
7,30,0.051985234,0.016363125,-0.16402231,1.0
7,31,0.06990593,0.12045328,-0.2051847,1.0
7,32,0.12083862,0.0063577415,-0.26677847,1.0
8,0,-0.0030691982,1.3862886,-0.25340742,1.0
8,1,0.0069236327,1.4142206,-0.24945197,1.0
8,2,0.011818127,1.4089066,-0.24270338,1.0
8,3,0.006392549,1.4166467,-0.22933942,1.0
8,4,-0.012746269,1.4288975,-0.27037013,1.0
8,5,-0.0056546964,1.4044309,-0.27814168,1.0
8,6,-0.002417713,1.4091202,-0.25412884,1.0
8,7,0.043202326,1.4091555,-0.10875396,1.0
8,8,-0.08797073,1.3666385,-0.15682107,1.0
8,9,0.03729346,1.3790693,-0.20201917,1.0
8,10,0.011580055,1.3408362,-0.22983201,1.0
8,11,0.12575793,1.2434877,0.039909475,1.0
8,12,-0.1544881,1.2973837,-0.025698837,1.0
8,13,0.1622475,1.0349448,0.1154275,1.0
8,14,-0.17713632,0.99374324,-0.047364034,1.0
8,15,0.22357182,0.80745715,0.1459415,1.0
8,16,-0.21567227,0.7554973,-0.09574816,1.0
8,17,0.24875288,0.7600879,0.15556675,1.0
8,18,-0.2055439,0.72405195,-0.13352509,1.0
8,19,0.23449071,0.74818987,0.13413799,1.0
8,20,-0.17763,0.7390032,-0.15165402,1.0
8,21,0.22965126,0.7742868,0.14209054,1.0
8,22,-0.20693658,0.7513361,-0.11818817,1.0
8,23,0.094635785,0.7770722,0.068516985,1.0
8,24,-0.08941798,0.7942177,-0.07507557,1.0
8,25,0.25869676,0.6211134,-0.29064256,1.0
8,26,0.02791993,0.4782895,-0.16704422,1.0
8,27,0.078118995,0.37639934,-0.18165961,1.0
8,28,0.05969607,0.052373067,-0.09645207,1.0
8,29,0.046733417,0.35323736,-0.15004043,1.0
8,30,0.0541133,0.015112121,-0.11844434,1.0
8,31,0.06303158,0.30790663,-0.20018055,1.0
8,32,0.12246077,0.0076473476,-0.21807542,1.0
9,0,-0.0029296498,1.4092199,-0.25583467,1.0
9,1,0.0068323715,1.4407063,-0.24860178,1.0
9,2,0.01346822,1.4384415,-0.24165839,1.0
9,3,0.0065217996,1.44281,-0.2277682,1.0
9,4,-0.0106647,1.4508866,-0.27107972,1.0
9,5,-0.0021859333,1.4329977,-0.28096056,1.0
9,6,-0.0023860554,1.4316354,-0.25329804,1.0
9,7,0.04241257,1.43114,-0.10870236,1.0
9,8,-0.089520596,1.3919557,-0.1587827,1.0
9,9,0.0344164,1.4016159,-0.20208621,1.0
9,10,0.010315295,1.3657928,-0.22865424,1.0
9,11,0.12600945,1.2728778,0.03765784,1.0
9,12,-0.15729918,1.3215436,-0.027193744,1.0
9,13,0.16374683,1.0576645,0.109436415,1.0
9,14,-0.16848199,1.0115126,-0.059701853,1.0
9,15,0.21316338,0.83785605,0.13602093,1.0
9,16,-0.20623489,0.78122,-0.11649581,1.0
9,17,0.23745847,0.79187477,0.1417858,1.0
9,18,-0.19722445,0.75480306,-0.15591851,1.0
9,19,0.22485544,0.7832545,0.11816203,1.0
9,20,-0.16947523,0.772695,-0.17155735,1.0
9,21,0.22042553,0.8058046,0.12658817,1.0
9,22,-0.19471039,0.7770293,-0.13744076,1.0
9,23,0.09445649,0.80910397,0.064858265,1.0
9,24,-0.086564854,0.81570125,-0.06991104,1.0
9,25,0.25917783,0.68466794,-0.30204815,1.0
9,26,0.0328314,0.47526878,-0.13357125,1.0
9,27,0.11877498,0.48743007,-0.14077939,1.0
9,28,0.059704952,0.050650246,-0.03892547,1.0
9,29,0.09212246,0.47124988,-0.1037487,1.0
9,30,0.05167912,0.018359233,-0.057865478,1.0
9,31,0.09723878,0.42069978,-0.13282709,1.0
9,32,0.10523143,0.006066312,-0.15124705,1.0
10,0,-0.00327342,1.4129101,-0.25204724,1.0
10,1,0.0067458004,1.443209,-0.24185371,1.0
10,2,0.010024676,1.4411267,-0.23589373,1.0
10,3,0.009265275,1.445459,-0.22777157,1.0
10,4,-0.008634149,1.4537704,-0.2672998,1.0
10,5,-0.002327513,1.4371102,-0.27418548,1.0
10,6,-0.0011707484,1.4386796,-0.24885492,1.0
10,7,0.042562388,1.4390157,-0.10614117,1.0
10,8,-0.09227672,1.3941145,-0.15839693,1.0
10,9,0.032582775,1.4121552,-0.20012087,1.0
10,10,0.008487547,1.3716129,-0.22707395,1.0
10,11,0.12333043,1.2803963,0.045849573,1.0
10,12,-0.15938419,1.3278371,-0.021412518,1.0
10,13,0.15664588,1.0613422,0.120733775,1.0
10,14,-0.17453168,1.0173872,-0.057240047,1.0
10,15,0.17787552,0.83206916,0.14896737,1.0
10,16,-0.20727687,0.7984636,-0.109914236,1.0
10,17,0.18922317,0.78773123,0.15289432,1.0
10,18,-0.19221888,0.7674594,-0.14701337,1.0
10,19,0.16941848,0.7802021,0.13151407,1.0
10,20,-0.1630575,0.7880658,-0.16463116,1.0
10,21,0.18552203,0.805809,0.14115536,1.0
10,22,-0.19528452,0.79590404,-0.12522186,1.0
10,23,0.087363556,0.81389225,0.06429706,1.0
10,24,-0.087444015,0.81897134,-0.06854903,1.0
10,25,0.2481177,0.6180726,-0.25744036,1.0
10,26,0.034060694,0.47895068,-0.13698499,1.0
10,27,0.118038535,0.37384573,-0.105294056,1.0
10,28,0.048838608,0.05042687,-0.05851595,1.0
10,29,0.08673236,0.3513864,-0.07227692,1.0
10,30,0.04353642,0.0125570195,-0.08096309,1.0
10,31,0.09570039,0.3045565,-0.11027796,1.0
10,32,0.09642225,0.0007755433,-0.17836453,1.0
11,0,-4.8042275e-05,1.4204291,-0.2286533,1.0
11,1,0.008215008,1.4512802,-0.22053073,1.0
11,2,0.012473753,1.4497064,-0.21256807,1.0
11,3,0.010502631,1.4547337,-0.20445958,1.0
11,4,-0.006826901,1.4619514,-0.24394166,1.0
11,5,-7.235259e-05,1.4459085,-0.25369197,1.0
11,6,0.0013139457,1.4470544,-0.22635786,1.0
11,7,0.041255057,1.4476815,-0.08115833,1.0
11,8,-0.090804406,1.4023707,-0.13830237,1.0
11,9,0.03406666,1.4197873,-0.17921165,1.0
11,10,0.010335323,1.3806503,-0.20593005,1.0
11,11,0.12462899,1.2895354,0.06800336,1.0
11,12,-0.16010976,1.3426287,-0.011136773,1.0
11,13,0.15728383,1.0696896,0.1473417,1.0
11,14,-0.17028578,1.0362825,-0.04871747,1.0
11,15,0.18084118,0.8416185,0.1695368,1.0
11,16,-0.19927,0.8146285,-0.10467585,1.0
11,17,0.1908763,0.79853195,0.17163165,1.0
11,18,-0.18488494,0.7821225,-0.14551443,1.0
11,19,0.17321008,0.789381,0.15197927,1.0
11,20,-0.15523317,0.8033681,-0.16137342,1.0
11,21,0.18796374,0.8156389,0.16133513,1.0
11,22,-0.1880443,0.813443,-0.121824116,1.0
11,23,0.0893725,0.8225223,0.06717278,1.0
11,24,-0.087940894,0.8282016,-0.07091802,1.0
11,25,0.25581715,0.6315125,-0.26984042,1.0
11,26,0.03488823,0.48167267,-0.14259037,1.0
11,27,0.106237315,0.41493824,-0.10570645,1.0
11,28,0.048724473,0.05102923,-0.0637692,1.0
11,29,0.07377871,0.394137,-0.07239499,1.0
11,30,0.04249325,0.012865228,-0.08522484,1.0
11,31,0.08323672,0.34295714,-0.10294533,1.0
11,32,0.095590085,9.025377e-05,-0.18642852,1.0
12,0,0.0026173051,1.4316694,-0.22313079,1.0
12,1,0.00992331,1.4628134,-0.21566643,1.0
12,2,0.013937389,1.4621439,-0.20506601,1.0
12,3,0.011893532,1.4629071,-0.20372762,1.0
12,4,-0.0048506325,1.4703194,-0.2347983,1.0
12,5,0.0030142814,1.46144,-0.24502936,1.0
12,6,0.0024474426,1.4602665,-0.21801683,1.0
12,7,0.04235532,1.4558983,-0.076418765,1.0
12,8,-0.09102069,1.4102219,-0.13162637,1.0
12,9,0.032425825,1.4321933,-0.17490941,1.0
12,10,0.0075513157,1.3928493,-0.20155095,1.0
12,11,0.119543955,1.2948018,0.07034914,1.0
12,12,-0.15791623,1.3537005,-0.001313542,1.0
12,13,0.1554025,1.0728565,0.14976852,1.0
12,14,-0.16775335,1.0479597,-0.04267222,1.0
12,15,0.17413963,0.8441499,0.16928208,1.0
12,16,-0.18580487,0.8326082,-0.10175305,1.0
12,17,0.17419975,0.8079873,0.17089072,1.0
12,18,-0.16888086,0.8001928,-0.1446138,1.0
12,19,0.15716739,0.80005056,0.15445963,1.0
12,20,-0.13975862,0.8200654,-0.1597926,1.0
12,21,0.17987482,0.8215239,0.16336735,1.0
12,22,-0.17341125,0.83197147,-0.11733192,1.0
12,23,0.08497239,0.83380455,0.06647399,1.0
12,24,-0.08479247,0.83587974,-0.06882681,1.0
12,25,0.23372974,0.5665578,-0.14185628,1.0
12,26,0.020520337,0.4804432,-0.13014925,1.0
12,27,0.09572746,0.388129,0.10188444,1.0
12,28,0.040147558,0.049156252,-0.041929327,1.0
12,29,0.06506998,0.369636,0.13711543,1.0
12,30,0.035779823,0.008888927,-0.06371941,1.0
12,31,0.08007909,0.3206898,0.12356163,1.0
12,32,0.087855905,-0.004513501,-0.16583058,1.0
13,0,0.0038355319,1.4191982,-0.22713108,1.0
13,1,0.011114958,1.4507705,-0.22358641,1.0
13,2,0.01547996,1.4493661,-0.20792475,1.0
13,3,0.010968981,1.4474584,-0.21277389,1.0
13,4,-0.004703449,1.4549507,-0.23735824,1.0
13,5,0.0035980344,1.4538103,-0.24850518,1.0
13,6,0.0025707362,1.4501345,-0.22214508,1.0
13,7,0.037332334,1.4417158,-0.0859993,1.0
13,8,-0.09119461,1.3934823,-0.13550733,1.0
13,9,0.026990581,1.4195192,-0.18033692,1.0
13,10,0.0025668046,1.3812721,-0.2091459,1.0
13,11,0.1053673,1.2847095,0.060377143,1.0
13,12,-0.15686916,1.3434098,-0.004339711,1.0
13,13,0.13533476,1.0696604,0.13713185,1.0
13,14,-0.17570369,1.0436416,-0.044125162,1.0
13,15,0.1607192,0.8409883,0.14762019,1.0
13,16,-0.1816699,0.8352229,-0.11466083,1.0
13,17,0.15182163,0.81094766,0.1497661,1.0
13,18,-0.16111661,0.805664,-0.1612965,1.0
13,19,0.13856949,0.80298454,0.13381605,1.0
13,20,-0.13387501,0.8289117,-0.17446259,1.0
13,21,0.16314894,0.8208627,0.14475542,1.0
13,22,-0.16847156,0.83749247,-0.12709299,1.0
13,23,0.077528924,0.83585423,0.06580378,1.0
13,24,-0.078699425,0.8339871,-0.06591407,1.0
13,25,0.18765607,0.49674544,0.007822576,1.0
13,26,0.0056295246,0.4738145,-0.107477166,1.0
13,27,0.08276659,0.39279655,0.33873555,1.0
13,28,0.029991226,0.04697912,-0.026408581,1.0
13,29,0.056914236,0.38209713,0.37685055,1.0
13,30,0.027668621,0.00635066,-0.048772924,1.0
13,31,0.07817996,0.33732736,0.38919005,1.0
13,32,0.08038862,-0.005211626,-0.14917003,1.0
14,0,0.0025811912,1.4184536,-0.2469409,1.0
14,1,0.015528974,1.4453149,-0.23764142,1.0
14,2,0.012758724,1.4460852,-0.23422487,1.0
14,3,0.01575258,1.4425391,-0.2367411,1.0
14,4,-0.010271525,1.4528143,-0.2607168,1.0
14,5,0.004173523,1.447376,-0.2701978,1.0
14,6,0.005940637,1.4407791,-0.24738385,1.0
14,7,0.04067891,1.4454712,-0.121077746,1.0
14,8,-0.08958781,1.3942823,-0.16199555,1.0
14,9,0.025010739,1.4209977,-0.19966635,1.0
14,10,-0.00080438424,1.3790762,-0.23004879,1.0
14,11,0.11057292,1.2942574,0.024140757,1.0
14,12,-0.15199362,1.3476726,-0.007923792,1.0
14,13,0.14134227,1.0747677,0.08736567,1.0
14,14,-0.18639396,1.0456237,-0.052993543,1.0
14,15,0.16675992,0.8565405,0.107420385,1.0
14,16,-0.17606477,0.8690203,-0.122885615,1.0
14,17,0.16542353,0.82460696,0.111726224,1.0
14,18,-0.14432935,0.8366163,-0.17126197,1.0
14,19,0.14375961,0.8216095,0.08397216,1.0
14,20,-0.11950237,0.8662945,-0.18693946,1.0
14,21,0.1701714,0.8351587,0.10105541,1.0
14,22,-0.15528041,0.8698684,-0.13466643,1.0
14,23,0.07553359,0.85253745,0.05437809,1.0
14,24,-0.08094632,0.843314,-0.054041542,1.0
14,25,0.15391171,0.4738882,-0.02455435,1.0
14,26,-0.010613328,0.47856292,-0.11426844,1.0
14,27,0.09955661,0.18497594,0.1847161,1.0
14,28,0.029661404,0.0484757,-0.02466617,1.0
14,29,0.07423092,0.1603059,0.21008384,1.0
14,30,0.028559957,0.009084859,-0.05282315,1.0
14,31,0.09035018,0.116494104,0.17870528,1.0
14,32,0.068221375,-0.010013829,-0.15487519,1.0
15,0,0.012044685,1.4085163,-0.243472,1.0
15,1,0.018854879,1.435269,-0.24118602,1.0
15,2,0.020087276,1.4348078,-0.23139772,1.0
15,3,0.0216332,1.4354769,-0.23239383,1.0
15,4,0.0014119055,1.4415466,-0.25942513,1.0
15,5,0.011508716,1.4347576,-0.27006683,1.0
15,6,0.010394913,1.4333193,-0.24445324,1.0
15,7,0.046307072,1.4327126,-0.11177907,1.0
15,8,-0.08050782,1.3793072,-0.16130285,1.0
15,9,0.03258398,1.4101752,-0.20097227,1.0
15,10,0.009056579,1.3701895,-0.22529876,1.0
15,11,0.11206758,1.2794324,0.023341915,1.0
15,12,-0.1459528,1.3398765,-0.009809758,1.0
15,13,0.13832511,1.0591997,0.09301555,1.0
15,14,-0.18489817,1.0493612,-0.052729998,1.0
15,15,0.17003918,0.85085726,0.09863662,1.0
15,16,-0.1588253,0.87845093,-0.13508084,1.0
15,17,0.17010294,0.816977,0.09608917,1.0
15,18,-0.12547286,0.8444895,-0.19037792,1.0
15,19,0.15138043,0.8087926,0.07114929,1.0
